item_id,feature_category_id,feature_value_id,remap_value_id
473,50,317,0
473,55,267,0
473,56,365,0
473,61,898,2
473,66,886,1
473,67,349,0
473,68,222,2
473,73,544,0
484,-1,1,1
484,3,793,0
484,4,618,0
484,5,605,0
484,7,536,2
484,11,109,1
484,17,378,0
484,18,817,1
484,19,765,3
484,26,268,0
484,32,286,1
484,34,734,0
484,45,559,0
484,46,825,0
484,47,549,1
484,50,317,0
484,55,267,0
484,56,365,0
484,59,180,0
484,61,706,1
484,63,861,0
484,65,521,0
484,68,351,1
484,69,805,2
484,72,371,11
484,73,544,0
485,-1,1,1
485,4,618,0
485,6,399,0
485,7,619,3
485,17,378,0
485,24,588,1
485,29,123,0
485,34,275,1
485,47,516,2
485,50,240,1
485,53,707,0
485,55,683,4
485,56,365,0
485,60,758,0
485,61,706,1
485,62,801,0
485,63,861,0
485,65,521,0
485,68,531,8
485,69,780,3
485,72,219,2
485,73,91,1
492,-1,1,1
492,3,793,0
492,4,618,0
492,5,605,0
492,7,452,4
492,15,584,1
492,17,378,0
492,19,765,3
492,26,268,0
492,32,352,3
492,34,275,1
492,41,181,1
492,44,515,1
492,45,559,0
492,46,825,0
492,47,36,3
492,50,240,1
492,55,704,1
492,56,365,0
492,61,706,1
492,63,861,0
492,65,521,0
492,68,14,12
492,69,740,5
492,72,219,2
492,73,544,0
495,-1,0,0
495,3,793,0
495,4,618,0
495,5,605,0
495,7,452,4
495,15,584,1
495,17,378,0
495,19,112,4
495,26,113,1
495,30,564,0
495,30,482,1
495,30,478,3
495,30,847,4
495,32,101,4
495,34,275,1
495,41,151,0
495,44,556,0
495,45,559,0
495,46,825,0
495,47,36,3
495,50,317,0
495,55,129,8
495,56,365,0
495,61,706,1
495,63,861,0
495,65,521,0
495,68,875,15
495,69,592,1
495,72,655,12
495,73,544,0
504,-1,1,1
504,4,618,0
504,7,394,5
504,24,588,1
504,28,437,0
504,29,386,1
504,33,36,4
504,47,123,5
504,50,240,1
504,53,444,2
504,55,267,0
504,56,365,0
504,61,706,1
504,62,801,0
504,63,861,0
504,68,531,8
504,69,499,7
504,72,75,0
504,73,544,0
517,-1,1,1
517,3,793,0
517,4,618,0
517,5,605,0
517,7,619,3
517,8,636,1
517,14,307,0
517,17,378,0
517,25,376,2
517,26,268,0
517,32,902,0
517,45,559,0
517,46,825,0
517,47,842,13
517,50,240,1
517,55,43,12
517,56,365,0
517,57,623,1
517,58,299,0
517,61,706,1
517,63,861,0
517,68,279,25
517,69,780,3
517,70,213,0
517,72,75,0
517,73,544,0
521,-1,1,1
521,4,505,3
521,7,798,1
521,12,438,0
521,15,367,5
521,17,378,0
521,21,430,3
521,46,882,2
521,47,96,6
521,50,317,0
521,55,448,11
521,56,365,0
521,61,898,2
521,62,801,0
521,63,202,5
521,65,521,0
521,68,441,23
521,69,592,1
521,72,75,0
521,73,544,0
527,-1,1,1
527,3,793,0
527,4,618,0
527,5,605,0
527,7,798,1
527,11,422,5
527,17,378,0
527,18,817,1
527,19,765,3
527,26,168,10
527,32,522,2
527,34,275,1
527,45,559,0
527,46,825,0
527,47,549,1
527,50,240,1
527,55,673,13
527,56,761,4
527,59,387,2
527,63,861,0
527,65,521,0
527,68,379,20
527,69,805,2
527,72,371,11
527,73,544,0
537,-1,0,0
537,3,793,0
537,4,618,0
537,5,605,0
537,7,798,1
537,11,109,1
537,17,378,0
537,18,817,1
537,19,765,3
537,26,268,0
537,32,286,1
537,34,275,1
537,45,559,0
537,46,825,0
537,47,549,1
537,50,317,0
537,55,35,14
537,56,365,0
537,59,180,0
537,61,706,1
537,63,861,0
537,65,521,0
537,68,745,10
537,69,805,2
537,72,371,11
537,73,544,0
550,-1,1,1
550,3,793,0
550,4,618,0
550,5,605,0
550,7,536,2
550,11,513,6
550,17,378,0
550,18,289,0
550,19,769,6
550,26,268,0
550,32,902,0
550,45,559,0
550,46,825,0
550,47,549,1
550,50,317,0
550,55,267,0
550,56,365,0
550,59,180,0
550,61,462,0
550,63,861,0
550,65,521,0
550,68,373,0
550,69,805,2
550,72,75,0
550,73,544,0
551,-1,0,0
551,4,618,0
551,7,394,5
551,24,189,0
551,28,282,2
551,29,386,1
551,33,873,2
551,47,123,5
551,50,240,1
551,53,6,1
551,55,267,0
551,56,365,0
551,61,462,0
551,62,801,0
551,63,861,0
551,68,739,4
551,69,805,2
551,72,75,0
551,73,544,0
558,-1,1,1
558,3,793,0
558,4,618,0
558,5,605,0
558,7,452,4
558,15,133,0
558,17,378,0
558,19,765,3
558,26,113,1
558,32,902,0
558,34,275,1
558,41,181,1
558,44,515,1
558,45,559,0
558,46,825,0
558,47,36,3
558,50,240,1
558,55,823,3
558,56,365,0
558,61,706,1
558,63,861,0
558,65,521,0
558,68,31,19
558,69,592,1
558,72,655,12
558,73,544,0
566,-1,1,1
566,1,461,0
566,3,793,0
566,4,618,0
566,5,605,0
566,7,837,0
566,17,378,0
566,19,148,0
566,26,268,0
566,32,902,0
566,45,559,0
566,46,825,0
566,47,690,7
566,48,404,2
566,50,317,0
566,55,267,0
566,56,365,0
566,58,299,0
566,59,856,1
566,61,706,1
566,63,861,0
566,68,383,17
566,69,709,9
566,72,75,0
566,73,544,0
573,-1,1,1
573,3,793,0
573,4,618,0
573,5,58,1
573,7,452,4
573,15,451,2
573,17,378,0
573,19,254,9
573,26,507,4
573,32,522,2
573,41,826,4
573,44,51,4
573,45,559,0
573,46,825,0
573,47,36,3
573,50,317,0
573,55,267,0
573,56,365,0
573,61,898,2
573,63,861,0
573,65,521,0
573,68,351,1
573,69,592,1
573,72,75,0
573,73,544,0
576,-1,0,0
576,3,793,0
576,4,618,0
576,5,605,0
576,7,798,1
576,11,691,7
576,17,378,0
576,18,817,1
576,19,112,4
576,26,268,0
576,32,286,1
576,45,559,0
576,46,825,0
576,47,549,1
576,50,317,0
576,55,267,0
576,56,365,0
576,59,856,1
576,61,462,0
576,63,861,0
576,65,521,0
576,68,351,1
576,69,592,1
576,72,75,0
576,73,544,0
578,-1,1,1
578,4,618,0
578,7,394,5
578,24,588,1
578,28,415,3
578,29,123,0
578,33,733,5
578,47,123,5
578,50,317,0
578,53,707,0
578,55,267,0
578,56,365,0
578,61,462,0
578,62,801,0
578,63,861,0
578,68,106,26
578,69,805,2
578,72,75,0
578,73,544,0
579,-1,1,1
579,4,618,0
579,6,399,0
579,7,798,1
579,17,378,0
579,24,588,1
579,29,386,1
579,47,516,2
579,50,240,1
579,53,444,2
579,55,267,0
579,56,365,0
579,60,758,0
579,61,462,0
579,62,801,0
579,63,861,0
579,65,521,0
579,68,445,22
579,69,639,6
579,72,75,0
579,73,544,0
582,-1,1,1
582,4,618,0
582,7,394,5
582,24,588,1
582,28,437,0
582,29,386,1
582,33,96,1
582,47,123,5
582,50,708,4
582,53,6,1
582,55,267,0
582,56,365,0
582,61,462,0
582,62,15,1
582,63,861,0
582,68,351,1
582,69,885,4
582,72,75,0
582,73,544,0
594,-1,1,1
594,3,793,0
594,4,618,0
594,5,605,0
594,7,170,14
594,8,323,0
594,14,179,1
594,17,378,0
594,25,376,2
594,26,268,0
594,32,902,0
594,45,559,0
594,46,825,0
594,47,842,13
594,50,240,1
594,55,267,0
594,56,365,0
594,57,135,0
594,58,299,0
594,61,462,0
594,63,861,0
594,68,373,0
594,69,116,11
594,70,81,1
594,72,75,0
594,73,544,0
596,-1,1,1
596,4,618,0
596,7,394,5
596,12,438,0
596,15,451,2
596,17,378,0
596,21,224,0
596,34,734,0
596,46,825,0
596,47,96,6
596,50,317,0
596,55,267,0
596,56,365,0
596,61,706,1
596,62,801,0
596,63,861,0
596,65,521,0
596,68,351,1
596,69,805,2
596,72,455,7
596,73,544,0
597,-1,1,1
597,4,618,0
597,7,394,5
597,24,588,1
597,28,282,2
597,29,386,1
597,33,36,4
597,47,123,5
597,50,317,0
597,53,6,1
597,55,267,0
597,56,365,0
597,61,462,0
597,62,801,0
597,63,861,0
597,68,351,1
597,69,885,4
597,72,75,0
597,73,544,0
603,-1,1,1
603,2,53,0
603,23,510,0
603,31,768,0
603,36,858,0
603,38,138,0
603,39,731,0
603,40,717,0
603,42,781,1
603,47,884,8
603,49,465,0
603,50,317,0
603,55,267,0
603,56,365,0
603,61,898,2
603,66,886,1
603,67,349,0
603,68,659,27
603,73,544,0
620,-1,1,1
620,3,793,0
620,4,862,4
620,4,331,6
620,5,146,3
620,7,82,8
620,11,859,2
620,17,378,0
620,18,79,2
620,19,765,3
620,26,126,6
620,32,286,1
620,45,559,0
620,46,825,0
620,47,549,1
620,50,317,0
620,55,129,8
620,56,365,0
620,59,180,0
620,61,706,1
620,63,816,1
620,65,521,0
620,68,479,28
620,69,592,1
620,72,75,0
620,73,544,0
628,-1,0,0
628,4,618,0
628,7,798,1
628,17,378,0
628,35,272,0
628,43,788,0
628,47,165,11
628,50,317,0
628,52,756,1
628,53,444,2
628,55,267,0
628,56,365,0
628,61,808,3
628,62,801,0
628,63,861,0
628,65,610,1
628,68,379,20
628,69,639,6
628,72,75,0
628,73,544,0
629,-1,1,1
629,4,618,0
629,7,394,5
629,24,189,0
629,28,437,0
629,29,123,0
629,33,873,2
629,47,123,5
629,50,317,0
629,53,6,1
629,55,267,0
629,56,365,0
629,61,462,0
629,62,801,0
629,63,861,0
629,68,739,4
629,69,805,2
629,72,75,0
629,73,544,0
633,-1,1,1
633,2,53,0
633,23,510,0
633,31,768,0
633,36,824,1
633,37,469,0
633,38,818,1
633,39,731,0
633,42,409,0
633,47,512,4
633,49,465,0
633,50,317,0
633,51,457,2
633,55,129,8
633,56,365,0
633,67,20,3
633,68,498,29
633,73,544,0
639,-1,1,1
639,3,793,0
639,4,618,0
639,5,605,0
639,7,838,12
639,15,584,1
639,17,378,0
639,19,112,4
639,26,113,1
639,32,902,0
639,34,275,1
639,41,759,2
639,44,174,2
639,45,559,0
639,46,825,0
639,47,36,3
639,50,240,1
639,55,374,15
639,56,365,0
639,61,706,1
639,63,861,0
639,65,521,0
639,68,351,1
639,69,592,1
639,72,7,3
639,73,544,0
647,-1,1,1
647,3,793,0
647,4,862,4
647,4,304,7
647,5,605,0
647,7,82,8
647,11,859,2
647,17,378,0
647,18,817,1
647,19,668,2
647,26,113,1
647,32,902,0
647,34,734,0
647,45,559,0
647,46,825,0
647,47,549,1
647,50,240,1
647,55,267,0
647,56,365,0
647,59,180,0
647,61,898,2
647,63,518,3
647,65,521,0
647,68,351,1
647,69,592,1
647,72,655,12
647,73,544,0
648,-1,1,1
648,2,53,0
648,23,510,0
648,31,768,0
648,36,858,0
648,37,45,3
648,38,261,5
648,39,731,0
648,42,409,0
648,47,512,4
648,49,465,0
648,50,317,0
648,51,597,0
648,55,267,0
648,56,365,0
648,61,706,1
648,67,349,0
648,68,351,1
648,73,544,0
650,-1,1,1
650,2,53,0
650,23,510,0
650,31,768,0
650,36,824,1
650,37,245,2
650,38,818,1
650,39,795,1
650,42,409,0
650,47,512,4
650,49,806,1
650,50,240,1
650,51,186,3
650,55,704,1
650,56,365,0
650,61,706,1
650,67,349,0
650,68,351,1
650,73,544,0
651,-1,1,1
651,3,793,0
651,4,618,0
651,5,605,0
651,7,798,1
651,17,378,0
651,18,817,1
651,19,148,0
651,22,881,0
651,26,268,0
651,32,902,0
651,34,734,0
651,45,559,0
651,46,825,0
651,47,218,0
651,50,317,0
651,55,267,0
651,56,365,0
651,59,180,0
651,61,462,0
651,63,861,0
651,65,521,0
651,68,745,10
651,69,639,6
651,72,371,11
651,73,544,0
652,-1,1,1
652,2,53,0
652,23,510,0
652,31,768,0
652,36,858,0
652,38,421,3
652,39,731,0
652,40,717,0
652,42,781,1
652,47,884,8
652,49,465,0
652,50,317,0
652,55,267,0
652,56,365,0
652,61,898,2
652,66,886,1
652,67,349,0
652,68,479,28
652,73,544,0
654,-1,1,1
654,3,793,0
654,4,618,0
654,5,472,4
654,7,837,0
654,17,378,0
654,18,289,0
654,19,148,0
654,22,270,1
654,26,268,0
654,32,902,0
654,34,734,0
654,45,559,0
654,46,825,0
654,47,218,0
654,50,240,1
654,55,823,3
654,56,161,1
654,59,180,0
654,61,706,1
654,63,861,0
654,65,521,0
654,68,103,3
654,69,499,7
654,72,649,1
654,73,91,1
670,-1,1,1
670,3,793,0
670,4,618,0
670,5,472,4
670,7,414,15
670,8,420,2
670,14,570,2
670,17,378,0
670,25,687,1
670,26,268,0
670,32,902,0
670,45,559,0
670,46,825,0
670,47,842,13
670,50,317,0
670,55,267,0
670,56,365,0
670,57,233,3
670,58,299,0
670,61,462,0
670,63,861,0
670,68,351,1
670,69,694,10
670,70,81,1
670,72,75,0
670,73,544,0
690,-1,1,1
690,3,793,0
690,4,618,0
690,5,605,0
690,7,452,4
690,15,584,1
690,17,378,0
690,19,112,4
690,26,113,1
690,32,902,0
690,34,275,1
690,41,181,1
690,44,73,9
690,45,559,0
690,46,783,1
690,47,36,3
690,50,317,0
690,55,823,3
690,56,365,0
690,61,706,1
690,63,861,0
690,65,610,1
690,68,103,3
690,69,592,1
690,72,263,4
690,73,91,1
692,-1,1,1
692,4,618,0
692,6,539,3
692,7,777,10
692,17,378,0
692,24,588,1
692,29,123,0
692,34,275,1
692,47,516,2
692,50,317,0
692,53,444,2
692,55,43,12
692,56,868,5
692,60,796,3
692,61,706,1
692,62,896,2
692,63,861,0
692,65,610,1
692,68,351,1
692,69,592,1
692,72,263,4
692,73,91,1
694,-1,1,1
694,2,53,0
694,23,510,0
694,31,768,0
694,36,858,0
694,37,443,1
694,38,138,0
694,39,731,0
694,47,720,14
694,49,806,1
694,50,317,0
694,55,448,11
694,56,365,0
694,61,706,1
694,64,762,0
694,67,382,1
694,68,744,9
694,71,226,0
694,73,544,0
697,-1,1,1
697,4,618,0
697,7,394,5
697,24,588,1
697,28,437,0
697,29,123,0
697,33,764,0
697,47,123,5
697,50,240,1
697,53,6,1
697,55,267,0
697,56,365,0
697,61,706,1
697,62,15,1
697,63,861,0
697,68,875,15
697,69,885,4
697,72,75,0
697,73,544,0
702,-1,0,0
702,4,618,0
702,7,394,5
702,24,588,1
702,28,437,0
702,29,386,1
702,33,36,4
702,47,123,5
702,50,240,1
702,53,6,1
702,55,267,0
702,56,365,0
702,61,462,0
702,62,801,0
702,63,861,0
702,68,10,11
702,69,885,4
702,72,75,0
702,73,544,0
705,-1,1,1
705,2,53,0
705,23,510,0
705,31,768,0
705,36,824,1
705,37,245,2
705,38,818,1
705,39,125,2
705,47,720,14
705,49,465,0
705,50,240,1
705,55,267,0
705,56,365,0
705,61,706,1
705,64,80,1
705,67,72,4
705,68,351,1
705,71,99,1
705,73,544,0
720,-1,1,1
720,2,53,0
720,23,510,0
720,31,768,0
720,36,830,2
720,38,138,0
720,39,731,0
720,40,717,0
720,42,781,1
720,47,884,8
720,49,465,0
720,50,317,0
720,55,93,9
720,56,365,0
720,61,898,2
720,66,886,1
720,67,349,0
720,68,745,10
720,73,544,0
728,-1,1,1
728,4,618,0
728,6,539,3
728,7,284,13
728,17,378,0
728,24,588,1
728,29,386,1
728,47,516,2
728,50,317,0
728,53,707,0
728,55,267,0
728,56,365,0
728,60,243,4
728,61,706,1
728,62,801,0
728,63,861,0
728,65,521,0
728,68,596,13
728,69,592,1
728,72,75,0
728,73,544,0
732,-1,1,1
732,3,793,0
732,4,618,0
732,5,605,0
732,7,837,0
732,17,378,0
732,18,289,0
732,19,148,0
732,22,881,0
732,26,268,0
732,32,902,0
732,34,275,1
732,45,559,0
732,46,825,0
732,47,218,0
732,50,317,0
732,55,704,1
732,56,365,0
732,59,180,0
732,61,706,1
732,63,861,0
732,65,521,0
732,68,744,9
732,69,116,11
732,72,381,8
732,73,544,0
738,-1,1,1
738,3,793,0
738,4,618,0
738,5,605,0
738,7,536,2
738,17,378,0
738,18,289,0
738,19,765,3
738,22,881,0
738,26,268,0
738,32,902,0
738,34,734,0
738,45,559,0
738,46,825,0
738,47,218,0
738,50,317,0
738,55,704,1
738,56,460,6
738,59,180,0
738,61,462,0
738,63,861,0
738,65,521,0
738,68,379,20
738,69,805,2
738,72,649,1
738,73,544,0
742,-1,0,0
742,3,793,0
742,4,618,0
742,5,605,0
742,7,452,4
742,15,584,1
742,17,378,0
742,19,500,10
742,26,400,2
742,30,482,1
742,30,478,3
742,30,564,0
742,32,286,1
742,34,275,1
742,41,151,0
742,44,839,10
742,45,559,0
742,46,825,0
742,47,36,3
742,50,317,0
742,55,129,8
742,56,365,0
742,61,706,1
742,63,861,0
742,65,521,0
742,68,204,30
742,69,740,5
742,72,7,3
742,73,544,0
745,-1,1,1
745,3,793,0
745,4,618,0
745,5,605,0
745,7,2,9
745,11,602,8
745,17,378,0
745,18,158,3
745,19,700,1
745,26,268,0
745,32,902,0
745,45,559,0
745,46,825,0
745,47,549,1
745,50,240,1
745,55,267,0
745,56,365,0
745,59,180,0
745,61,462,0
745,63,861,0
745,65,521,0
745,68,373,0
745,69,780,3
745,72,75,0
745,73,544,0
747,-1,1,1
747,3,793,0
747,4,618,0
747,5,605,0
747,7,2,9
747,15,451,2
747,17,378,0
747,19,254,9
747,26,268,0
747,30,194,2
747,30,478,3
747,30,847,4
747,32,902,0
747,41,826,4
747,44,51,4
747,45,52,1
747,46,825,0
747,47,36,3
747,50,317,0
747,55,267,0
747,56,365,0
747,61,898,2
747,63,861,0
747,65,521,0
747,68,351,1
747,69,780,3
747,72,75,0
747,73,544,0
751,-1,1,1
751,3,793,0
751,4,618,0
751,5,605,0
751,7,490,7
751,15,26,3
751,17,378,0
751,19,302,11
751,26,507,4
751,32,522,2
751,41,368,7
751,44,220,11
751,45,559,0
751,46,825,0
751,47,36,3
751,50,240,1
751,55,267,0
751,56,365,0
751,61,898,2
751,63,861,0
751,65,521,0
751,68,351,1
751,69,780,3
751,72,75,0
751,73,544,0
761,-1,1,1
761,3,793,0
761,4,618,0
761,5,605,0
761,7,798,1
761,11,735,0
761,17,378,0
761,18,817,1
761,19,700,1
761,26,126,6
761,32,902,0
761,45,773,2
761,46,825,0
761,47,549,1
761,50,317,0
761,55,267,0
761,56,365,0
761,59,180,0
761,61,706,1
761,63,861,0
761,65,521,0
761,68,895,5
761,69,885,4
761,72,75,0
761,73,544,0
769,-1,1,1
769,3,793,0
769,4,618,0
769,5,605,0
769,7,619,3
769,8,420,2
769,10,732,2
769,17,378,0
769,25,687,1
769,26,268,0
769,32,902,0
769,45,559,0
769,46,825,0
769,47,273,10
769,50,317,0
769,55,267,0
769,56,365,0
769,57,811,2
769,58,299,0
769,59,180,0
769,61,462,0
769,63,861,0
769,68,744,9
769,69,592,1
769,72,75,0
769,73,544,0
772,-1,1,1
772,3,793,0
772,4,618,0
772,5,605,0
772,7,452,4
772,15,584,1
772,17,378,0
772,19,112,4
772,26,113,1
772,32,902,0
772,41,151,0
772,44,556,0
772,45,559,0
772,46,825,0
772,47,36,3
772,50,317,0
772,55,267,0
772,56,365,0
772,61,462,0
772,63,861,0
772,65,521,0
772,68,351,1
772,69,592,1
772,72,75,0
772,73,544,0
775,-1,1,1
775,3,793,0
775,4,618,0
775,5,605,0
775,7,452,4
775,15,656,6
775,17,378,0
775,19,700,1
775,26,126,6
775,32,352,3
775,34,275,1
775,41,322,8
775,44,509,5
775,45,559,0
775,46,825,0
775,47,36,3
775,50,317,0
775,55,704,1
775,56,365,0
775,61,898,2
775,63,861,0
775,65,521,0
775,68,531,8
775,69,362,8
775,72,219,2
775,73,544,0
777,-1,1,1
777,3,793,0
777,4,618,0
777,5,605,0
777,7,838,12
777,17,378,0
777,19,628,12
777,20,251,1
777,24,588,1
777,26,400,2
777,29,729,3
777,32,902,0
777,34,275,1
777,41,322,8
777,45,559,0
777,47,242,12
777,50,317,0
777,55,704,1
777,56,153,7
777,61,898,2
777,63,861,0
777,65,521,0
777,68,351,1
777,69,592,1
777,72,7,3
777,73,544,0
789,-1,1,1
789,4,618,0
789,7,452,4
789,12,410,1
789,15,584,1
789,17,378,0
789,21,353,2
789,34,275,1
789,46,882,2
789,47,96,6
789,50,317,0
789,55,448,11
789,56,365,0
789,61,706,1
789,62,801,0
789,63,861,0
789,65,521,0
789,68,744,9
789,69,592,1
789,72,7,3
789,73,544,0
793,-1,1,1
793,4,618,0
793,6,399,0
793,7,619,3
793,17,378,0
793,24,588,1
793,29,123,0
793,47,516,2
793,50,240,1
793,53,444,2
793,55,267,0
793,56,239,3
793,60,814,5
793,61,462,0
793,62,801,0
793,63,861,0
793,65,521,0
793,68,351,1
793,69,592,1
793,72,75,0
793,73,544,0
795,-1,1,1
795,3,793,0
795,4,618,0
795,5,605,0
795,7,536,2
795,11,109,1
795,17,378,0
795,18,158,3
795,19,112,4
795,26,268,0
795,32,286,1
795,45,559,0
795,46,825,0
795,47,549,1
795,50,317,0
795,55,267,0
795,56,365,0
795,59,856,1
795,61,462,0
795,63,861,0
795,65,521,0
795,68,702,18
795,69,499,7
795,72,75,0
795,73,544,0
803,-1,1,1
803,4,618,0
803,7,452,4
803,12,410,1
803,15,584,1
803,17,378,0
803,21,657,4
803,46,825,0
803,47,96,6
803,50,240,1
803,55,267,0
803,56,365,0
803,61,706,1
803,62,801,0
803,63,861,0
803,65,521,0
803,68,659,27
803,69,592,1
803,72,75,0
803,73,544,0
806,-1,1,1
806,3,793,0
806,4,618,0
806,5,605,0
806,7,798,1
806,11,109,1
806,17,378,0
806,18,158,3
806,19,765,3
806,26,268,0
806,32,286,1
806,34,734,0
806,45,559,0
806,46,825,0
806,47,549,1
806,50,240,1
806,55,704,1
806,56,365,0
806,59,180,0
806,61,706,1
806,63,861,0
806,65,521,0
806,68,31,19
806,69,592,1
806,72,381,8
806,73,544,0
808,-1,1,1
808,4,618,0
808,6,399,0
808,7,838,12
808,17,378,0
808,24,588,1
808,29,386,1
808,47,516,2
808,50,317,0
808,53,707,0
808,55,267,0
808,56,365,0
808,60,758,0
808,61,706,1
808,62,801,0
808,63,861,0
808,65,521,0
808,68,895,5
808,69,639,6
808,72,75,0
808,73,544,0
810,-1,0,0
810,3,793,0
810,4,618,0
810,5,605,0
810,7,2,9
810,15,451,2
810,17,378,0
810,19,700,1
810,26,600,9
810,30,194,2
810,30,478,3
810,30,847,4
810,32,286,1
810,41,826,4
810,44,51,4
810,45,559,0
810,46,825,0
810,47,36,3
810,50,317,0
810,55,267,0
810,56,365,0
810,61,898,2
810,63,861,0
810,65,521,0
810,68,351,1
810,69,362,8
810,72,75,0
810,73,544,0
823,-1,1,1
823,4,618,0
823,7,394,5
823,24,588,1
823,28,182,4
823,29,123,0
823,33,764,0
823,47,123,5
823,50,240,1
823,53,6,1
823,55,267,0
823,56,365,0
823,61,462,0
823,62,801,0
823,63,861,0
823,68,351,1
823,69,885,4
823,72,75,0
823,73,544,0
828,-1,1,1
828,1,461,0
828,3,793,0
828,4,618,0
828,5,605,0
828,7,837,0
828,17,378,0
828,19,112,4
828,26,268,0
828,32,902,0
828,45,559,0
828,46,825,0
828,47,690,7
828,48,326,1
828,50,240,1
828,55,267,0
828,56,365,0
828,58,299,0
828,59,180,0
828,61,462,0
828,63,861,0
828,68,351,1
828,69,709,9
828,72,75,0
828,73,544,0
835,-1,1,1
835,3,793,0
835,4,618,0
835,5,605,0
835,7,452,4
835,15,584,1
835,17,378,0
835,19,148,0
835,26,126,6
835,32,902,0
835,41,145,5
835,44,509,5
835,45,559,0
835,46,825,0
835,47,36,3
835,50,317,0
835,55,845,5
835,56,365,0
835,61,706,1
835,63,861,0
835,65,521,0
835,68,864,31
835,69,592,1
835,72,7,3
835,73,91,1
844,-1,1,1
844,4,618,0
844,7,394,5
844,24,189,0
844,28,437,0
844,29,386,1
844,33,873,2
844,47,123,5
844,50,317,0
844,53,6,1
844,55,267,0
844,56,365,0
844,61,706,1
844,62,801,0
844,63,861,0
844,68,745,10
844,69,805,2
844,72,75,0
844,73,544,0
866,-1,1,1
866,3,793,0
866,4,618,0
866,5,605,0
866,7,619,3
866,15,584,1
866,17,378,0
866,19,765,3
866,26,268,0
866,32,902,0
866,34,275,1
866,41,145,5
866,44,509,5
866,45,559,0
866,46,825,0
866,47,36,3
866,50,317,0
866,55,770,7
866,56,365,0
866,61,706,1
866,63,861,0
866,65,521,0
866,68,373,0
866,69,592,1
866,72,655,12
866,73,91,1
872,-1,1,1
872,4,618,0
872,7,394,5
872,24,588,1
872,28,282,2
872,29,123,0
872,33,873,2
872,47,123,5
872,50,240,1
872,53,6,1
872,55,267,0
872,56,365,0
872,61,706,1
872,62,801,0
872,63,861,0
872,68,744,9
872,69,805,2
872,72,381,8
872,73,544,0
878,-1,1,1
878,3,793,0
878,4,618,0
878,5,605,0
878,7,394,5
878,8,636,1
878,10,631,3
878,17,378,0
878,25,376,2
878,26,268,0
878,32,902,0
878,45,559,0
878,46,825,0
878,47,273,10
878,50,240,1
878,55,267,0
878,56,365,0
878,57,623,1
878,58,299,0
878,59,387,2
878,61,462,0
878,63,861,0
878,68,739,4
878,69,805,2
878,72,75,0
878,73,544,0
881,-1,1,1
881,3,793,0
881,4,618,0
881,5,605,0
881,7,619,3
881,15,133,0
881,17,378,0
881,19,148,0
881,26,268,0
881,32,902,0
881,34,275,1
881,41,181,1
881,44,515,1
881,45,559,0
881,46,825,0
881,47,36,3
881,50,317,0
881,55,374,15
881,56,365,0
881,61,706,1
881,63,861,0
881,65,521,0
881,68,351,1
881,69,592,1
881,72,7,3
881,73,544,0
885,-1,1,1
885,3,793,0
885,4,618,0
885,5,605,0
885,7,536,2
885,17,378,0
885,18,289,0
885,19,765,3
885,22,881,0
885,26,268,0
885,32,902,0
885,34,275,1
885,45,559,0
885,46,825,0
885,47,218,0
885,50,240,1
885,55,267,0
885,56,365,0
885,59,180,0
885,61,462,0
885,63,861,0
885,65,521,0
885,68,702,18
885,69,538,0
885,72,748,6
885,73,544,0
887,-1,1,1
887,2,53,0
887,23,510,0
887,31,768,0
887,36,824,1
887,37,469,0
887,38,818,1
887,39,731,0
887,42,409,0
887,47,512,4
887,49,465,0
887,50,317,0
887,51,457,2
887,55,267,0
887,56,365,0
887,61,706,1
887,67,349,0
887,68,351,1
887,73,544,0
888,-1,1,1
888,4,618,0
888,6,539,3
888,7,798,1
888,17,378,0
888,24,588,1
888,29,123,0
888,34,275,1
888,47,516,2
888,50,317,0
888,53,444,2
888,55,267,0
888,56,365,0
888,60,796,3
888,62,801,0
888,63,861,0
888,65,610,1
888,68,895,5
888,69,499,7
888,72,747,13
888,73,544,0
893,-1,1,1
893,3,793,0
893,4,618,0
893,5,605,0
893,7,490,7
893,11,859,2
893,17,378,0
893,18,577,4
893,19,765,3
893,26,346,3
893,32,101,4
893,45,559,0
893,46,825,0
893,47,549,1
893,50,317,0
893,55,267,0
893,56,365,0
893,59,180,0
893,61,898,2
893,63,861,0
893,65,122,3
893,68,373,0
893,69,592,1
893,72,75,0
893,73,544,0
894,-1,1,1
894,3,793,0
894,4,618,0
894,5,605,0
894,7,452,4
894,11,513,6
894,17,378,0
894,18,817,1
894,19,769,6
894,26,113,1
894,32,902,0
894,34,275,1
894,45,559,0
894,46,825,0
894,47,549,1
894,50,240,1
894,55,704,1
894,56,365,0
894,59,180,0
894,61,706,1
894,63,861,0
894,65,521,0
894,68,351,1
894,69,592,1
894,72,263,4
894,73,544,0
897,-1,1,1
897,4,618,0
897,7,394,5
897,24,588,1
897,28,437,0
897,29,277,2
897,33,764,0
897,47,123,5
897,50,901,2
897,53,444,2
897,55,267,0
897,56,365,0
897,61,462,0
897,62,801,0
897,63,861,0
897,68,351,1
897,69,885,4
897,72,75,0
897,73,544,0
899,-1,1,1
899,4,618,0
899,7,490,7
899,12,410,1
899,15,584,1
899,17,100,1
899,21,345,5
899,46,882,2
899,47,96,6
899,50,317,0
899,55,267,0
899,56,365,0
899,61,706,1
899,62,801,0
899,63,861,0
